filename,tribunal,rol,year,type,extension,size_kb
"Presentacion_Cuenta-2018_15-3-2019_vfinal.pdf","2TA","R-3-2019","2019","Otro",".pdf","8059.4"
"Registro-histórico-contratos-Código-del-Trabajo_marzo-2019.pdf","2TA","","","Otro",".pdf","105.3"
"Acta-constitutiva-GJIE.pdf","2TA","","","Acta",".pdf","843.3"
"Convenio_PUCV_TrAmbiental-Stgo.pdf","2TA","","","Otro",".pdf","1340.1"
"Bases_Concurso_Jefe_Administración_Presupuesto.pdf","2TA","","","Otro",".pdf","701.4"
"Sentencia_casación_9197-2018_TA-107-2016_CardonesPolpaico.pdf","2TA","R-9197-2018","2018","Sentencia Casación",".pdf","160.4"
"Registro-histórico-10-2018.pdf","2TA","R-10-2018","2018","Otro",".pdf","214.2"
"Informe-agosto-2018.pdf","2TA","","","Informe",".pdf","56.2"
"Informe-julio-2018.pdf","2TA","","","Informe",".pdf","56.2"
"Informe-junio-2018.pdf","2TA","","","Informe",".pdf","56.2"
"Informe-mayo-2018.pdf","2TA","","","Informe",".pdf","56.2"
"Informe-abril-2018.pdf","2TA","","","Informe",".pdf","56.2"
"Informe-marzo-2018.pdf","2TA","","","Informe",".pdf","56.2"
"Informe-febrero-2018.pdf","2TA","","","Informe",".pdf","56.2"
"Informe-enero-2018.pdf","2TA","","","Informe",".pdf","56.1"
"Informe-de-ejecucion-2017_2.pdf","2TA","","","Informe",".pdf","58.6"
"Bases-Concurso-Abogadoa-Asistente.pdf","2TA","","","Otro",".pdf","236.8"
"Sentencia-CS-Rol-28108-2017-rechaza-casación-caso-Lago-Rapel-R-96-2016.pdf","2TA","R-96-2016","2016","Sentencia Casación",".pdf","139.8"
"Sentencia_CS_R-101-2016_CruzGrande.pdf","2TA","R-101-2016","2016","Sentencia",".pdf","226.6"
"Cuenta-Publica-2017-TrAmbiental-Stgo-27-3-2018.pdf","2TA","R-3-2018","2018","Otro",".pdf","4529.8"
"Organigrama-institucionalidad_2.pptx","2TA","","","Otro",".pptx","38.1"
"Bases_Relator_STA-marzo-2018.pdf","2TA","","","Otro",".pdf","94.2"
"Bases-Jefe-de-estudios-STA-2017-9-2-2018.pdf","2TA","R-2-2018","2018","Otro",".pdf","73.6"
"Resolución-recurso-de-aclaración-rectificación-enmienda.pdf","2TA","","","Resolución",".pdf","113.7"
"Sentencia-de-reemplazo-CS-Rol-15549-2017-Derrame-de-petróleo-Quintero.pdf","2TA","R-15549-2017","2017","Sentencia Reemplazo",".pdf","163.9"
"Sentencia-casación-CS-Rol-15549-2017-derrame-de-petróleo-Quintero.pdf","2TA","R-15549-2017","2017","Sentencia Casación",".pdf","227.1"
"Sentencia-acoge-casación-ATI.-Rol-CS-88948-2016.pdf","2TA","R-88948-2016","2016","Sentencia Casación",".pdf","288.5"
"Informe-septiembre-2017.pdf","2TA","","","Informe",".pdf","54.9"
"Informe-agosto-2017.pdf","2TA","","","Informe",".pdf","54.9"
"Informe-julio-2017.pdf","2TA","","","Informe",".pdf","54.9"
"Sentencia.pdf","2TA","","","Sentencia",".pdf","82.5"
"Resolucion_N164.pdf","2TA","","","Resolución",".pdf","53.2"
"R-116-2016-Santa-Marta.pdf","2TA","R-116-2016","2016","Otro",".pdf","129.9"
"Bases-Abogado-Asistente.pdf","2TA","","","Otro",".pdf","96.7"
"R-135-2016-28-07-2017-Sentencia.pdf","2TA","R-135-2016","2016","Sentencia",".pdf","5971.7"
"Auditoria-2016.pdf","2TA","","","Otro",".pdf","2545.0"
"Informe-junio-2017.pdf","2TA","","","Informe",".pdf","54.7"
"Informe-mayo-2017.pdf","2TA","","","Informe",".pdf","54.4"
"Informe-abril-2017.pdf","2TA","","","Informe",".pdf","54.4"
"Informe-marzo-2017.pdf","2TA","","","Informe",".pdf","54.3"
"Informe-febrero-2017.pdf","2TA","","","Informe",".pdf","54.4"
"Informe-enero-2017.pdf","2TA","","","Informe",".pdf","54.3"
"Informe-de-ejecucion-2016_2.pdf","2TA","","","Informe",".pdf","58.1"
"Informe-de-ejecucion-2015_2.pdf","2TA","","","Informe",".pdf","57.9"
"Informe-de-ejecucion-2014_2.pdf","2TA","","","Informe",".pdf","58.1"
"Informe-de-ejecucion-2013_2.pdf","2TA","","","Informe",".pdf","57.8"
"CV_Felipe_Sabando_del_Castillo.pdf","2TA","","","Otro",".pdf","59.4"
"Acta-N-1-Constitución-1TA-03.07.2017.pdf","2TA","","","Acta",".pdf","433.0"
"Bases-Jefe-de-estudios-STA.pdf","2TA","","","Otro",".pdf","73.5"
"Resolucion_Concurso_Auxiliar.pdf","2TA","","","Resolución",".pdf","82.7"
"TDR_Concurso_Auxiliar.pdf","2TA","","","Otro",".pdf","74.7"
"R-117-2016-Aguas-Chañar.pdf","2TA","R-117-2016","2016","Otro",".pdf","600.5"
"CV-Ximena-Insunza-Corvalan_1-1.pdf","2TA","","","Otro",".pdf","76.7"
"R-122-2016-30-03-2017-Sentencia.pdf","2TA","R-122-2016","2016","Sentencia",".pdf","757.4"
"Discurso_Ministro_Rafael_Asenjo.pdf","2TA","","","Otro",".pdf","107.4"
"Discurso_Presidente_Alejandro_Ruiz.pdf","2TA","","","Otro",".pdf","54.3"
"Audiencia_largo_R-132-2016.pptx","2TA","R-132-2016","2016","Otro",".pptx","5369.7"
"Declaracion-de-patrimonio-A-Ruiz.pdf","2TA","","","Otro",".pdf","399.7"
"Declaracion-de-intereses-A-Ruiz.pdf","2TA","","","Otro",".pdf","163.3"
"registro-histórico_enero2017.pdf","2TA","","","Otro",".pdf","55.7"
"Resolucion-Exenta.pdf","2TA","","","Resolución",".pdf","82.1"
"Acta-nombramiento-JAL.pdf","2TA","","","Acta",".pdf","55.6"
"Acta-de-seleccion.pdf","2TA","","","Acta",".pdf","141.5"
"Auditoria-al-Tribunal-Ambiental_2014-2015.pdf","2TA","R-2014-2015","2015","Otro",".pdf","695.7"
"Res_Modifica-Bases_CCiencias.pdf","2TA","","","Otro",".pdf","146.3"
"CV-Alejandro-Ruiz-Fabres.pdf","2TA","","","Otro",".pdf","399.9"
"Bases_concurso_Profesional-_Ciencias_TASantiago.pdf","2TA","","","Otro",".pdf","121.9"
"Acta-N_35.pdf","2TA","","","Acta",".pdf","166.2"
"Declaracion-de-patrimonio-R-Saavedra.pdf","2TA","","","Otro",".pdf","360.7"
"Declaracion-de-intereses-R-Saavedra.pdf","2TA","","","Otro",".pdf","220.5"
"CV-Ximena-Insunza-Corvalan_1.pdf","2TA","","","Otro",".pdf","76.7"
"Registro_historico.pdf","2TA","","","Otro",".pdf","54.3"
"CV-Ximena-Insunza-Corvalan.pdf","2TA","","","Otro",".pdf","74.5"
"CV_Juan_Escudero_Ortuzar.pdf","2TA","","","Otro",".pdf","44.2"
"CV_Sebastian_Valdes_de_Ferari.pdf","2TA","","","Otro",".pdf","81.3"
"CV_Rafael_Asenjo_Zegers.pdf","2TA","","","Otro",".pdf","99.1"
"Cuenta-2016_TribunalAmbientalSantiago.pdf","2TA","","","Otro",".pdf","213.8"
"calendario_turnos_ministros.pdf","1TA","","","Otro",".pdf","144.3"
"Formulario-Solicitud-de-Audiencia-1.pdf","1TA","","","Otro",".pdf","211.9"
"CALENDARIO-DE-TURNO-DE-MINISTROS-2026-1ER-TRIMESTRE-V.1.pdf","1TA","","","Otro",".pdf","144.3"
"Convenio-de-Viena-y-Protocolo-de-Montreal.pdf","1TA","","","Otro",".pdf","2991.4"
"Chinchilla-de-Cola-Corta-1.pdf","1TA","","","Otro",".pdf","5560.4"
"Boletin-Noviembre-2025.pdf","1TA","","","Boletín",".pdf","5850.7"
"Colorea-con-el-1TA-Tamano-carta-1.pdf","1TA","","","Otro",".pdf","20094.2"
"Boletin-Octubre-2025.pdf","1TA","","","Boletín",".pdf","4868.1"
"2.-POP-UP.-Diseno-A.-Promo-Revista-600-x-600-Clickeable-2.pdf","1TA","","","Otro",".pdf","545.6"
"2.-POP-UP.-Diseno-A.-Promo-Revista-600-x-600-Clickeable-1.pdf","1TA","","","Otro",".pdf","545.6"
"2.-POP-UP.-Diseno-A.-Promo-Revista-600-x-600-Clickeable.pdf","1TA","","","Otro",".pdf","545.6"
"Declaracion-de-autor-2.pdf","1TA","","","Otro",".pdf","147.8"
"Normas-editoriales-y-eticas-2025.pdf","1TA","","","Otro",".pdf","498.0"
"Boletin-Septiembre-2025-2.pdf","1TA","","","Boletín",".pdf","3837.4"
"Boletin-Septiembre-2025.pdf","1TA","","","Boletín",".pdf","3837.4"
"Chinchilla-de-Cola-Corta.pdf","1TA","","","Otro",".pdf","5560.4"
"Convenio-de-Minamata.pdf","1TA","","","Otro",".pdf","4879.4"
"Gaviotin-Chico.pdf","1TA","","","Otro",".pdf","3842.2"
"Tratado-sobre-la-Prohibicion-de-las-Armas-Nucleares.pdf","1TA","","","Otro",".pdf","4723.3"
"Flamenco-Andino.pdf","1TA","","","Otro",".pdf","3522.8"
"Convenio-sobre-la-Diversidad-Biologica.pdf","1TA","","","Otro",".pdf","3478.4"
"Suri.pdf","1TA","","","Otro",".pdf","4107.1"
"Infografia-CMNUCC.pdf","1TA","","","Otro",".pdf","6439.1"
"Lagarto-de-Fabian.pdf","1TA","","","Otro",".pdf","3442.8"
"Infografia-Escazu-1.pdf","1TA","","","Otro",".pdf","19364.0"
"Infografia-Escazu.pdf","1TA","","","Otro",".pdf","19364.0"
"Delfin-Oscuro.pdf","1TA","","","Otro",".pdf","2267.7"
"Infografia-CITES-1.pdf","1TA","","","Otro",".pdf","2725.8"
"Infografia-CITES.pdf","1TA","","","Otro",".pdf","2725.8"
"Tiburon-Pintarroja-1.pdf","1TA","","","Otro",".pdf","5779.6"
"Tiburon-Pintarroja.pdf","1TA","","","Otro",".pdf","5779.6"
"CALENDARIO-DE-TURNO-DE-MINISTROS-2025-4TO-TRIMESTRE-V.1.pdf","1TA","","","Otro",".pdf","145.6"
"Boletin-Informativo-Agosto-2025-Primer-Tribunal-Ambiental.pdf","1TA","","","Boletín",".pdf","41863.1"
"19-08-2025-SEGUNDO-LLAMADO-PASANTIASFIRMADO.pdf","1TA","R-08-2025","2025","Otro",".pdf","350.7"
"19-08-2025-Ficha-de-postulacion.docx","1TA","R-08-2025","2025","Otro",".docx","75.9"
"08-08-2025-Perfil-de-cargo-Oficial-de-Sala-V.3.pdf","1TA","R-08-2025","2025","Otro",".pdf","264.9"
"08-08-2025-Perfil-de-cargo-Oficial-de-Sala.pdf","1TA","R-08-2025","2025","Otro",".pdf","223.8"
"Perfil-Profesional-Honorarios-Asistente-de-informatica.pdf","1TA","","","Otro",".pdf","353.8"
"31-07-2025-Ficha-de-postulacion-a-pasantias-V.3.docx","1TA","R-07-2025","2025","Otro",".docx","75.3"
"31-07-Ampliacion-llama-a-pasantiasfirmado.pdf","1TA","","","Otro",".pdf","270.3"
"Infografia-Convencion-de-Ramsar.pdf","1TA","","","Otro",".pdf","2822.4"
"Infografia-Calendario-Biodiversidad.pdf","1TA","","","Otro",".pdf","5203.5"
"22-07-2025-Ficha-de-postulacion-a-pasantias-V.1.docx","1TA","R-07-2025","2025","Otro",".docx","74.5"
"23-07-2025-Convocatoria-pasantias-segundo-semestre-V.2-FIRMADA.pdf","1TA","R-07-2025","2025","Otro",".pdf","260.2"
"CALENDARIO-DE-TURNO-DE-MINISTROS-2025-3ER-TRIMESTRE-V.1.pdf","1TA","","","Otro",".pdf","138.0"
"02-07-2025_Perfil-Profesional-Honorarios-Analista-Desarrollador.pdf","1TA","R-07-2025","2025","Otro",".pdf","364.4"
"PERFIL-DEL-CARGO-OFICIAL-PRIMERO-PUBLICAR-01-06-25.pdf","1TA","","","Otro",".pdf","252.5"
"SCS-Rol-N_-240883-1012.pdf","1TA","","","Otro",".pdf","131.0"
"Perfil-Abogado-Asesor-Unidad-de-Estudios.pdf","1TA","","","Otro",".pdf","198.1"
"Perfil-Profesional-Asesor-Cientifico.pdf","1TA","","","Otro",".pdf","195.1"
"AUTOACORDADO-SOLICITUDES-Y-CONSULTAS-SMA.pdf","1TA","","","Otro",".pdf","495.5"
"CUENTA-PUBLICA-1TA-2024.pdf","1TA","","","Otro",".pdf","5453.5"
"Revista-Ambiental-de-Derecho-y-Ciencia-No-1-ano-2024-2.pdf","1TA","","","Otro",".pdf","2441.8"
"SBAP-Punta-Morro-Desembocadura-rio-Copiapo-Isla-grande-de-Atacama.pdf","1TA","","","Otro",".pdf","1489.2"
"Perfil-de-cargo-Periodista.pdf","1TA","","","Otro",".pdf","145.4"
"Convocatoria-a-pasantias_-Ano-2024-2025.pdf","1TA","R-2024-2025","2025","Otro",".pdf","216.5"
"Convocatoria-2025_Revista-Ambiental-de-Derecho-y-Ciencia-2.pdf","1TA","","","Otro",".pdf","233.3"
"Normas-editoriales-y-eticas-RADyC.pdf","1TA","","","Otro",".pdf","316.1"
"Declaracion-de-autor_Revista_2024.pdf","1TA","","","Otro",".pdf","176.8"
"7fcbbf60-ae62-45c2-acbd-2eb3f6afeae4_foleado.pdf","1TA","","","Otro",".pdf","1330.1"
"Libro_Tribunales-ambientales-en-Chile.-A-mas-de-10-anos-de-la-Ley-N_-20.600.pdf","1TA","","","Otro",".pdf","1164.7"
"sentencia-R-100-2024.pdf","1TA","R-100-2024","2024","Sentencia",".pdf","2048.7"
"TDR-EQUIPO-ELECTROGENO_2024.pdf","1TA","","","Otro",".pdf","784.5"
"Infografia-Picaflor-de-Arica-3.pdf","1TA","","","Otro",".pdf","6399.3"
"Declaracion-de-autor.-ENVIAR-FIRMADA.pdf","1TA","","","Otro",".pdf","147.8"
"Normas-editoriales-y-eticas-2024-1.pdf","1TA","","","Otro",".pdf","316.1"
"Convocatoria-2025_Revista-Ambiental-de-Derecho-y-Ciencia-1.pdf","1TA","","","Otro",".pdf","184.4"
"CP-Audiencia-R-106-2024_14-08-2004_Vfinal.docx","1TA","R-106-2024","2024","Otro",".docx","24.8"
"SentenciaD-17-2022_foleado.pdf","1TA","R-17-2022","2022","Sentencia",".pdf","4082.5"
"Infografia-Parque-Nacional-Llullaillaco_V3.pdf","1TA","","","Otro",".pdf","3152.3"
"Infografia-Llanos-de-Challe_Vfinal.pdf","1TA","","","Otro",".pdf","5084.1"
"27-05-2024-AFICHE-PARA-COMUNICADO-GENERAL-COLOQUIOS.pdf","1TA","R-05-2024","2024","Otro",".pdf","2556.0"
"Infografia-Abril.pdf","1TA","","","Otro",".pdf","5508.6"
"Perfil-Profesional-Asesor-Cientifico-a-Honorarios-2024_Vfinal.pdf","1TA","","","Otro",".pdf","297.4"
"Parque-Nacional-Lauca-1.pdf","1TA","","","Otro",".pdf","10647.4"
"SentenciaR-92-2023.pdf","1TA","R-92-2023","2023","Sentencia",".pdf","4195.7"
"Monumento-Nacional-Paposo-Norte_Vfinal.pdf","1TA","","","Otro",".pdf","4528.2"
"Parque-Nacional-Volcan-Isluga_1-1.pdf","1TA","","","Otro",".pdf","18260.4"
"06-02-2024-CONDOLENCIAS_EXPRESIDENTE_SEBASTIANPINERA.pdf","1TA","R-02-2024","2024","Otro",".pdf","256.8"
"Propuesta-de-convocatoria-a-pasantias_-Ano-2024-1-GAV.pdf","1TA","","","Otro",".pdf","231.8"
"Propuesta-de-convocatoria-a-pasantias_-Ano-2024-GAV.pdf","1TA","","","Otro",".pdf","228.2"
"15-12-2023-RELATOR-ASESOR-DOS-GRADO-6.pdf","1TA","R-12-2023","2023","Otro",".pdf","305.6"
"Dia-Internacional-contra-el-cambio-climatico_baja.pdf","1TA","","","Otro",".pdf","3450.7"
"Dia-Internacional-contra-el-cambio-climatico-4.pdf","1TA","","","Otro",".pdf","23591.7"
"ENERGIA-SOLAR-EN-EL-DESIERTO-DE-ATACAMA-P6-1.pdf","1TA","","","Otro",".pdf","1142.6"
"TRADICIONES.pdf","1TA","","","Otro",".pdf","5629.7"
"BANDERAS-DE-CHILE.pdf","1TA","","","Otro",".pdf","1000.7"
"Tecnologias-de-la-Informacion-Geografica-4-2-1.pdf","1TA","","","Otro",".pdf","2324.2"
"ENERGIA-SOLAR-EN-EL-DESIERTO-DE-ATACAMA-P5-1.pdf","1TA","","","Otro",".pdf","2859.0"
"Bases_Concurso_publico_distintos_cargos.pdf","1TA","","","Otro",".pdf","839.9"
"ABOGADO-ASESOR-GRADO-10.pdf","1TA","","","Otro",".pdf","240.2"
"ASESOR-CIENTIFICO-DOS.pdf","1TA","","","Otro",".pdf","276.9"
"ASESOR-CIENTIFICO-UNO.pdf","1TA","","","Otro",".pdf","276.9"
"RELATOR-ASESOR-TRES.pdf","1TA","","","Otro",".pdf","247.0"
"RELATOR-ASESOR-DOS.pdf","1TA","","","Otro",".pdf","248.0"
"RELATOR-ASESOR-UNO-.pdf","1TA","","","Otro",".pdf","252.1"
"Bases_Concursos_diversos_cargos_1TA.pdf","1TA","","","Otro",".pdf","839.8"
"Tecnologias-de-la-Informacion-Geografica-3-2.pdf","1TA","","","Otro",".pdf","1978.5"
"Dia-Mundial-del-perro_Vfinal-1-1.pdf","1TA","","","Otro",".pdf","5548.8"
"FICHA-COP-3_vf.pdf","1TA","","","Otro",".pdf","1066.9"
"V-SEMINARIO_vf-1.pdf","1TA","","","Otro",".pdf","991.6"
"Valoracion-Economica-1TA_JUNIO-1.pdf","1TA","","","Otro",".pdf","756.9"
"Tecnologias-de-la-Informacion-Geografica-2-3.pdf","1TA","","","Otro",".pdf","1158.6"
"ENERGIA-SOLAR-EN-EL-DESIERTO-DE-ATACAMA-P4-1.pdf","1TA","","","Otro",".pdf","1778.8"
"S1TA-R-65-2022.pdf","1TA","R-65-2022","2022","Otro",".pdf","4242.6"
"S1TA-D-11-2021.pdf","1TA","R-11-2021","2021","Otro",".pdf","9444.5"
"Bases-Concurso-2-1.pdf","1TA","","","Otro",".pdf","1052.0"
"40x60.pdf","1TA","","","Otro",".pdf","1248.8"
"Bases-Concurso-4.pdf","1TA","","","Otro",".pdf","908.5"
"Dia-Mundial-de-las-Tortugas-Marinas.pdf","1TA","","","Otro",".pdf","6000.7"
"18-06-2023-SI-Perfil-de-cargo-Oficial-de-Sala-.pdf","1TA","R-06-2023","2023","Otro",".pdf","222.6"
"FICHA-COP-2_vf_20230612.pdf","1TA","","","Otro",".pdf","1061.9"
"FICHA-COP-2_vf.pdf","1TA","","","Otro",".pdf","945.3"
"ENERGIA-SOLAR-EN-EL-DESIERTO-DE-ATACAMA-P3-2.pdf","1TA","","","Otro",".pdf","2517.0"
"Declaracion-de-autor-1.pdf","1TA","","","Otro",".pdf","147.8"
"Normas-editoriales-y-eticas-1-3.pdf","1TA","","","Otro",".pdf","234.0"
"Normas-editoriales-y-eticas-1-2.pdf","1TA","","","Otro",".pdf","234.0"
"Declaracion-de-autor.pdf","1TA","","","Otro",".pdf","147.8"
"Normas-editoriales-y-eticas-1-1.pdf","1TA","","","Otro",".pdf","234.0"
"Declaracion-de-autor_Revista-3.pdf","1TA","","","Otro",".pdf","176.8"
"Declaracion-de-autor_Revista-2.pdf","1TA","","","Otro",".pdf","176.8"
"Normas-editoriales-y-eticas-2.pdf","1TA","","","Otro",".pdf","263.3"
"Normas-editoriales-y-eticas-1.pdf","1TA","","","Otro",".pdf","263.3"
"Declaracion-de-autor_Revista-1.pdf","1TA","","","Otro",".pdf","176.8"
"Normas-editoriales-y-eticas.pdf","1TA","","","Otro",".pdf","263.3"
"Declaracion-de-autor_Revista.pdf","1TA","","","Otro",".pdf","176.8"
"Convocatoria_Revista-Ambiental-de-Derecho-y-Ciencia.pdf","1TA","","","Otro",".pdf","181.7"
"25-05-2023-Valoracion-Economica-1TA_MAYO.pdf","1TA","R-05-2023","2023","Otro",".pdf","1294.2"
"Tecnologias-de-la-Informacion-Geografica-1.pdf","1TA","","","Otro",".pdf","980.5"
"Tecnologias-de-la-Informacion-Geografica.pdf","1TA","","","Otro",".pdf","980.5"
"Aves-migratorias-1-1.pdf","1TA","","","Otro",".pdf","9789.8"
"Aves-migratorias-1.pdf","1TA","","","Otro",".pdf","9789.8"
"FICHA-COP-1_vf_-1.pdf","1TA","","","Otro",".pdf","777.8"
"FICHA-COP-1_vf_.pdf","1TA","","","Otro",".pdf","777.8"
"FICHA-ABRIL-CORREGIDA-Valoracion-Economica-1TA_-V5.pdf","1TA","","","Otro",".pdf","1662.8"
"02_ENERGIA-SOLAR-EN-EL-DESIERTO-DE-ATACAMA.pdf","1TA","","","Otro",".pdf","2047.8"
"Perro-guia-1.pdf","1TA","","","Otro",".pdf","10627.9"
"2015-Raffo.pdf","1TA","","","Otro",".pdf","572.9"
"2018-Ripka.pdf","1TA","","","Otro",".pdf","159.5"
"2006-Osorio.pdf","1TA","","","Otro",".pdf","274.8"
"MPRA_paper_51169-3.pdf","1TA","","","Otro",".pdf","143.7"
"MPRA_paper_51169-2.pdf","1TA","","","Otro",".pdf","143.7"
"MPRA_paper_51169-1-1.pdf","1TA","","","Otro",".pdf","143.7"
"s11027-022-10034-5-1.pdf","1TA","","","Otro",".pdf","1604.4"
"MPRA_paper_51169-1.pdf","1TA","","","Otro",".pdf","143.7"
"MPRA_paper_51169.pdf","1TA","","","Otro",".pdf","143.7"
"ENERGIA-SOLAR-EN-EL-DESIERTO-DE-ATACAMA_def.pdf","1TA","","","Otro",".pdf","1029.1"
"Natalicio-Gabriela-Mistral.pdf","1TA","","","Otro",".pdf","1783.3"
"CodigoDeEtica_1TA_vF_marzo2023.pdf","1TA","","","Otro",".pdf","573.6"
"Perfil-de-cargo-Abogado-G10-Unidad-de-Estudios-1.pdf","1TA","","","Otro",".pdf","98.1"
"27032023-Valoracion-Economica-1TA_MARZO-2-1.pdf","1TA","","","Otro",".pdf","1551.9"
"Infografia_Matanza_focas_Vfinal-2.pdf","1TA","","","Otro",".pdf","13351.4"
"VERSION-FINAL-Valoracion-Economica-1TA_ENERO-1.pdf","1TA","","","Otro",".pdf","965.3"
"VERSION-FINAL-Valoracion-Economica-1TA_FEBRERO.pdf","1TA","","","Otro",".pdf","2001.0"
"VERSION-FINAL-Valoracion-Economica-1TA_FEBRERO-1.pdf","1TA","","","Otro",".pdf","2001.0"
"VERSION-FINAL-Valoracion-Economica-1TA_ENERO-1-1.pdf","1TA","","","Otro",".pdf","965.3"
"DIA-DE-LA-MUJER-1.pdf","1TA","","","Otro",".pdf","3518.2"
"Dia-Mundial-de-las-Ballenas-5.pdf","1TA","","","Otro",".pdf","12096.6"
"Dia-Mundial-de-la-Educacion-Ambiental-_Vfinal_30-01-23.pdf","1TA","","","Otro",".pdf","3472.7"
"pmn_R_53_2021_Concede_recurso_casacion_forma_y_fondo_foliada_CVJ-FIRMADO.pdf","1TA","","","Otro",".pdf","228.0"
"S1TA-S-15-2022.pdf","1TA","R-15-2022","2022","Otro",".pdf","313.9"
"S1TA-R-63-2022.pdf","1TA","R-63-2022","2022","Otro",".pdf","453.5"
"S1TA-R-67-2022.pdf","1TA","R-67-2022","2022","Otro",".pdf","875.0"
"S1TA-S-16-2022.pdf","1TA","R-16-2022","2022","Otro",".pdf","245.5"
"S1TA-R-62-2022.pdf","1TA","R-62-2022","2022","Otro",".pdf","1118.5"
"S1TA-R-61-2022.pdf","1TA","R-61-2022","2022","Otro",".pdf","1782.4"
"S1TA-R-51-2021-ac.-R-52-2021.pdf","1TA","R-51-2021","2021","Otro",".pdf","1977.4"
"S1TA-R-57-2021-1.pdf","1TA","R-57-2021","2021","Otro",".pdf","931.6"
"S1TA-R-60-2022.pdf","1TA","R-60-2022","2022","Otro",".pdf","770.2"
"S1TA-R-58-2022.pdf","1TA","R-58-2022","2022","Otro",".pdf","1405.9"
"Cuenta_Publica_2022_Vfinal_baja_15-01-23.pdf","1TA","","","Otro",".pdf","3376.6"
"Cuenta_Pu_blica_2022_Vfinal_baja_15-01-23-2.pdf","1TA","","","Otro",".pdf","3376.6"
"Cuenta_Pu_blica_2022_Vfinal_baja_15-01-23-1.pdf","1TA","","","Otro",".pdf","3376.6"
"Propuesta-de-convocatoria-a-pasantias_-Primer-llamado-ano-2023-1.pdf","1TA","","","Otro",".pdf","234.0"
"16-12-2022-Abogado-grado-10-asesor-1TA-Unidad-Estudios-2023_obs-1-1.pdf","1TA","R-12-2022","2022","Otro",".pdf","158.9"
"Montanas_Vfinal.pdf","1TA","","","Otro",".pdf","10495.4"
"11-08-2022-Protocolo-de-Actividades-en-Terreno-v.7-DEF.-1.pdf","1TA","R-08-2022","2022","Otro",".pdf","199.3"
"Sabi_asQueEsLaCampan_aDeLaIndependencia.pdf","1TA","","","Otro",".pdf","2640.1"
"MujeresEnLaIndependenciaDeChile.pdf","1TA","","","Otro",".pdf","2836.5"
"Campan_aDeLaIndependencia.pdf","1TA","","","Otro",".pdf","2818.6"
"Boletin-Externo-Junio-.pdf","1TA","","","Boletín",".pdf","4283.8"
"Boletin-Externo-Mayo-.pdf","1TA","","","Boletín",".pdf","4366.3"
"Boletin-Externo-Abril-1.pdf","1TA","","","Boletín",".pdf","3157.6"
"S1TA-R-57-2021.pdf","1TA","R-57-2021","2021","Otro",".pdf","931.6"
"S1TA-R-49-2021-ac.-R-50-2021.pdf","1TA","R-49-2021","2021","Otro",".pdf","1146.5"
"S1TA-D-8-2020.pdf","1TA","R-8-2020","2020","Otro",".pdf","241.4"
"Info-parques-nacionales-.pdf","1TA","","","Otro",".pdf","12901.7"
"2.-sustainability-13-00478-v2.pdf","1TA","","","Otro",".pdf","654.0"
"1.-mathematics-09-01537.pdf","1TA","","","Otro",".pdf","2261.2"
"6.-adbi-wp883.pdf","1TA","","","Otro",".pdf","404.7"
"5.-taghizadeh-hesary2019.pdf","1TA","","","Otro",".pdf","813.0"
"4.-zhang2019.pdf","1TA","","","Otro",".pdf","1065.9"
"3.-SSRN-id3327149.pdf","1TA","","","Otro",".pdf","340.3"
"Ppt_2022_Ley-Marco-de-Cambio-Climatico.pdf","1TA","","","Otro",".pdf","1985.3"
"Ley-N_-21.455-que-Establece-el-Marco-de-Cambio-Climatico-1.pdf","1TA","","","Otro",".pdf","280.1"
"Ley-N_-21.455-que-Establece-el-Marco-de-Cambio-Climatico.pdf","1TA","","","Otro",".pdf","280.1"
"Infografia_DiadelaAbeja_mayo2022-1.pdf","1TA","","","Otro",".pdf","7450.4"
"Info-Medio-ambiente_Vfinal-1.pdf","1TA","","","Otro",".pdf","22219.7"
"Tribunales.pdf","1TA","","","Otro",".pdf","7889.6"
"Infografia_DiadelaAbeja_mayo2022.pdf","1TA","","","Otro",".pdf","7450.4"
"Info-Pueblos-Originarios-final.pdf","1TA","","","Otro",".pdf","1488.3"
"Boletin-de-Sentencias-2022.pdf","1TA","","","Sentencia",".pdf","86314.7"
"Boletin-de-Sentencias-2021.pdf","1TA","","","Sentencia",".pdf","33221.8"
"Boletin-de-Sentencias-2019.pdf","1TA","","","Sentencia",".pdf","11518.9"
"Boletin-de-Sentencias-2018.pdf","1TA","","","Sentencia",".pdf","3955.2"
"Info-Medio-ambiente_Vfinal.pdf","1TA","","","Otro",".pdf","22219.7"
"Formulario-Solicitud-de-Audiencia.pdf","1TA","","","Otro",".pdf","211.9"
"S1TA-S-1-2017-1.pdf","1TA","R-1-2017","2017","Otro",".pdf","3506.3"
"S1TA-R-42-2021.pdf","1TA","R-42-2021","2021","Otro",".pdf","1814.0"
"SCS-11.009-2020.pdf","1TA","R-009-2020","2020","Otro",".pdf","125.8"
"SCS-16328-2018-R-4-2018-1TA-1.pdf","1TA","R-4-2018","2018","Otro",".pdf","168.4"
"SCS-Rol-24001-2019-Inadmisible-casacion.pdf","1TA","R-24001-2019","2019","Otro",".pdf","153.6"
"SCS-Rol-N_-72.108-2020-1TA-R-26-2019-Andes-LNG.pdf","1TA","R-26-2019","2019","Otro",".pdf","174.6"
"SCS-Rol-N_-26.347-2018.pdf","1TA","R-347-2018","2018","Otro",".pdf","156.0"
